id,timestamp
26021986304,1496004965955763
26022051840,1496004966083503
26022117376,1496004966211595
26022182912,1496004966339535
26022248448,1496004966467606
26022313984,1496004966595633
26022379520,1496004966723504
26022445056,1496004966851501
26038239232,1496004964932003
26038304768,1496004965060020
26038370304,1496004965188036
26038435840,1496004965316073
26038501376,1496004965444008
26038566912,1496004965572339
26038632448,1496004965700070
26038697984,1496004965828011
26038763520,1496004965956253
26038829056,1496004966084003
26038894592,1496004966212029
26038960128,1496004966340077
26039025664,1496004966468004
26039091200,1496004966596065
26039156736,1496004966724103
26039222272,1496004966852003
26055016448,1496004964932508
26055081984,1496004965060543
26055147520,1496004965188510
26055213056,1496004965316572
26055278592,1496004965444504
26055344128,1496004965572772
26055409664,1496004965700599
26055475200,1496004965828505
26055540736,1496004965956663
26055606272,1496004966084594
26055671808,1496004966212509
26055737344,1496004966340631
26055802880,1496004966468557
26055868416,1496004966596827
26055933952,1496004966724677
26055999488,1496004966852501
26071793664,1496004964933003
26071859200,1496004965061004
26071924736,1496004965189081
26071990272,1496004965317004
26072055808,1496004965445061
26072121344,1496004965573148
26072186880,1496004965701077
26072252416,1496004965829004
26072317952,1496004965957171
26072383488,1496004966085109
26072449024,1496004966213055
26072514560,1496004966341004
26072580096,1496004966469025
26072645632,1496004966597003
26072711168,1496004966725123
26072776704,1496004966853003
26088570880,1496004964933507
26088636416,1496004965061570
26088701952,1496004965189509
26088767488,1496004965317509
26088833024,1496004965445608
26088898560,1496004965573643
26088964096,1496004965701561
26089029632,1496004965829597
26089095168,1496004965957818
26089160704,1496004966085537
26089226240,1496004966213503
26089291776,1496004966341566
26089357312,1496004966469545
26089422848,1496004966597586
26089488384,1496004966725759
26089553920,1496004966853501
26105348096,1496004964934002
26105413632,1496004965062004
26105479168,1496004965190102
26105544704,1496004965318004
26105610240,1496004965446004
26105675776,1496004965574062
26105741312,1496004965702013
26105806848,1496004965830009
26105872384,1496004965958049
26105937920,1496004966086010
26106003456,1496004966214005
26106068992,1496004966342065
26106134528,1496004966470011
26106200064,1496004966598106
26106265600,1496004966726004
26106331136,1496004966854004
26122125312,1496004964934507
26122190848,1496004965062581
26122256384,1496004965190536
26122321920,1496004965318639
26122387456,1496004965446597
26122452992,1496004965574503
26122518528,1496004965702599
26122584064,1496004965830567
26122649600,1496004965958503
26122715136,1496004966086576
26122780672,1496004966214504
26122846208,1496004966342503
26122911744,1496004966470565
26122977280,1496004966598672
26123042816,1496004966726504
26123108352,1496004966854503
26138902528,1496004964935002
26138968064,1496004965063003
26139033600,1496004965191005
26139099136,1496004965319005
26139164672,1496004965447004
26139230208,1496004965575004
26139295744,1496004965703042
26139361280,1496004965831004
26139426816,1496004965959317
26139492352,1496004966087003
26139557888,1496004966215065
26139623424,1496004966343003
26139688960,1496004966471021
26139754496,1496004966599003
26139820032,1496004966727005
26139885568,1496004966855003
26155679744,1496004964935507
26155745280,1496004965063508
26155810816,1496004965191616
26155876352,1496004965319564
26155941888,1496004965447588
26156007424,1496004965575503
26156072960,1496004965703581
26156138496,1496004965831573
26156204032,1496004965959672
26156269568,1496004966087563
26156335104,1496004966215504
26156400640,1496004966343579
26156466176,1496004966471504
26156531712,1496004966599503
26156597248,1496004966727575
26156662784,1496004966855501
26172456960,1496004964936003
26172522496,1496004965064018
26172588032,1496004965192053
26172653568,1496004965320007
26172719104,1496004965448015
26172784640,1496004965576004
26172850176,1496004965704113
26172915712,1496004965832005
26172981248,1496004965960562
26173046784,1496004966088003
26173112320,1496004966216023
26173177856,1496004966344004
26173243392,1496004966472037
26173308928,1496004966600176
26173374464,1496004966728004
26173440000,1496004966856004
26189234176,1496004964936512
26189299712,1496004965064562
26189365248,1496004965192510
26189430784,1496004965320621
26189496320,1496004965448532
26189561856,1496004965576506
26189627392,1496004965704504
26189692928,1496004965832532
26189758464,1496004965960917
26189824000,1496004966088512
26189889536,1496004966216540
26189955072,1496004966344511
26190020608,1496004966472614
26190086144,1496004966600504
26190151680,1496004966728504
26190217216,1496004966856503
26206011392,1496004964937007
26206076928,1496004965065101
26206142464,1496004965193012
26206208000,1496004965321023
26206273536,1496004965449078
26206339072,1496004965577003
26206404608,1496004965705104
26206470144,1496004965833004
26206535680,1496004965961376
26206601216,1496004966089004
26206666752,1496004966217118
26206732288,1496004966345036
26206797824,1496004966473014
26206863360,1496004966601211
26206928896,1496004966729004
26206994432,1496004966857004
26222788608,1496004964937503
26222854144,1496004965065504
26222919680,1496004965193627
26222985216,1496004965321556
26223050752,1496004965449505
26223116288,1496004965577504
26223181824,1496004965705588
26223247360,1496004965833597
26223312896,1496004965961502
26223378432,1496004966089503
26223443968,1496004966217505
26223509504,1496004966345599
26223575040,1496004966473603
26223640576,1496004966601674
26223706112,1496004966729504
26223771648,1496004966857503
26239565824,1496004964938007
26239631360,1496004965066009
26239696896,1496004965194101
26239762432,1496004965322042
26239827968,1496004965450015
26239893504,1496004965578140
26239959040,1496004965706045
26240024576,1496004965834012
26240090112,1496004965962003
26240155648,1496004966090022
26240221184,1496004966218076
26240286720,1496004966346004
26240352256,1496004966474062
26240417792,1496004966602003
26240483328,1496004966730114
26240548864,1496004966858003
26256343040,1496004964938503
26256408576,1496004965066503
26256474112,1496004965194587
26256539648,1496004965322599
26256605184,1496004965450505
26256670720,1496004965578538
26256736256,1496004965706508
26256801792,1496004965834580
26256867328,1496004965962813
26256932864,1496004966090503
26256998400,1496004966218530
26257063936,1496004966346581
26257129472,1496004966474595
26257195008,1496004966602503
26257260544,1496004966730609
26257326080,1496004966858503
26273120256,1496004964939008
26273185792,1496004965067011
26273251328,1496004965195100
26273316864,1496004965323011
26273382400,1496004965451042
26273447936,1496004965579003
26273513472,1496004965707051
26273579008,1496004965835005
26273644544,1496004965963158
26273710080,1496004966091090
26273775616,1496004966219117
26273841152,1496004966347003
26273906688,1496004966475062
26273972224,1496004966603086
26274037760,1496004966731139
26274103296,1496004966859003
26289897472,1496004964939503
26289963008,1496004965067503
26290028544,1496004965195504
26290094080,1496004965323529
26290159616,1496004965451503
26290225152,1496004965579544
26290290688,1496004965707503
26290356224,1496004965835616
26290421760,1496004965963618
26290487296,1496004966091503
26290552832,1496004966219518
26290618368,1496004966347504
26290683904,1496004966475562
26290749440,1496004966603595
26290814976,1496004966731504
26290880512,1496004966859503
26306674688,1496004964940007
26306740224,1496004965068052
26306805760,1496004965196104
26306871296,1496004965324010
26306936832,1496004965452043
26307002368,1496004965580039
26307067904,1496004965708004
26307133440,1496004965836003
26307198976,1496004965964085
26307264512,1496004966092035
26307330048,1496004966220095
26307395584,1496004966348042
26307461120,1496004966476003
26307526656,1496004966604071
26307592192,1496004966732106
26307657728,1496004966860003
26323451904,1496004964941512
26323517440,1496004965068604
26323582976,1496004965196504
26323648512,1496004965324506
26323714048,1496004965452609
26323779584,1496004965580568
26323845120,1496004965708553
26323910656,1496004965836505
26323976192,1496004965964504
26324041728,1496004966092570
26324107264,1496004966220588
26324172800,1496004966348618
26324238336,1496004966476514
26324303872,1496004966604635
26324369408,1496004966732610
26324434944,1496004966860503
26340229120,1496004964941649
26340294656,1496004965069081
26340360192,1496004965197073
26340425728,1496004965325011
26340491264,1496004965453117
26340556800,1496004965581162
26340622336,1496004965709003
26340687872,1496004965837003
26340753408,1496004965965005
26340818944,1496004966093060
26340884480,1496004966221004
26340950016,1496004966349070
26341015552,1496004966477048
26341081088,1496004966605003
26341146624,1496004966733135
26341212160,1496004966861003
26357006336,1496004964941770
26357071872,1496004965069503
26357137408,1496004965197504
26357202944,1496004965325545
26357268480,1496004965453503
26357334016,1496004965581644
26357399552,1496004965709503
26357465088,1496004965837503
26357530624,1496004965965504
26357596160,1496004966093529
26357661696,1496004966221538
26357727232,1496004966349503
26357792768,1496004966477503
26357858304,1496004966605504
26357923840,1496004966733634
26357989376,1496004966861503
26373783552,1496004964942008
26373849088,1496004965070095
26373914624,1496004965198009
26373980160,1496004965326083
26374045696,1496004965454075
26374111232,1496004965582160
26374176768,1496004965710068
26374242304,1496004965838036
26374307840,1496004965966002
26374373376,1496004966094003
26374438912,1496004966222004
26374504448,1496004966350037
26374569984,1496004966478069
26374635520,1496004966606126
26374701056,1496004966734004
26374766592,1496004966862003
26390560768,1496004964942503
26390626304,1496004965070517
26390691840,1496004965198504
26390757376,1496004965326567
26390822912,1496004965454565
26390888448,1496004965582630
26390953984,1496004965710561
26391019520,1496004965838564
26391085056,1496004965966501
26391150592,1496004966094533
26391216128,1496004966222503
26391281664,1496004966350503
26391347200,1496004966478504
26391412736,1496004966606610
26391478272,1496004966734504
26391543808,1496004966862503
26407337984,1496004964943008
26407403520,1496004965071048
26407469056,1496004965199010
26407534592,1496004965327047
26407600128,1496004965455092
26407665664,1496004965583077
26407731200,1496004965711004
26407796736,1496004965839004
26407862272,1496004965967003
26407927808,1496004966095069
26407993344,1496004966223004
26408058880,1496004966351004
26408124416,1496004966479122
26408189952,1496004966607187
26408255488,1496004966735003
26408321024,1496004966863003
26424115200,1496004964948367
26424180736,1496004965071504
26424246272,1496004965199594
26424311808,1496004965327590
26424377344,1496004965455589
26424442880,1496004965583581
26424508416,1496004965711515
26424573952,1496004965839616
26424639488,1496004965967502
26424705024,1496004966095515
26424770560,1496004966223558
26424836096,1496004966351503
26424901632,1496004966479608
26424967168,1496004966607505
26425032704,1496004966735643
26425098240,1496004966863503
26440892416,1496004964948746
26440957952,1496004965072096
26441023488,1496004965200009
26441089024,1496004965328075
26441154560,1496004965456079
26441220096,1496004965584219
26441285632,1496004965712006
26441351168,1496004965840003
26441416704,1496004965968002
26441482240,1496004966096075
26441547776,1496004966224005
26441613312,1496004966352005
26441678848,1496004966480022
26441744384,1496004966608004
26441809920,1496004966736004
26441875456,1496004966864003
26457669632,1496004964948897
26457735168,1496004965072504
26457800704,1496004965200504
26457866240,1496004965328634
26457931776,1496004965456504
26457997312,1496004965584723
26458062848,1496004965712543
26458128384,1496004965840504
26458193920,1496004965968509
26458259456,1496004966096601
26458324992,1496004966224585
26458390528,1496004966352522
26458456064,1496004966480635
26458521600,1496004966608504
26458587136,1496004966736504
26458652672,1496004966864503
26474446848,1496004964949027
26474512384,1496004965073008
26474577920,1496004965201113
26474643456,1496004965329059
26474708992,1496004965457004
26474774528,1496004965585004
26474840064,1496004965713025
26474905600,1496004965841004
26474971136,1496004965969004
26475036672,1496004966097061
26475102208,1496004966225014
26475167744,1496004966353106
26475233280,1496004966481096
26475298816,1496004966609102
26475364352,1496004966737004
26475429888,1496004966865003
26491224064,1496004964949164
26491289600,1496004965073520
26491355136,1496004965201505
26491420672,1496004965329517
26491486208,1496004965457538
26491551744,1496004965585503
26491617280,1496004965713504
26491682816,1496004965841504
26491748352,1496004965969504
26491813888,1496004966097503
26491879424,1496004966225528
26491944960,1496004966353610
26492010496,1496004966481583
26492076032,1496004966609618
26492141568,1496004966737503
26492207104,1496004966865503
26508001280,1496004964949288
26508066816,1496004965074009
26508132352,1496004965202125
26508197888,1496004965330117
26508263424,1496004965458105
26508328960,1496004965586003
26508394496,1496004965714004
26508460032,1496004965842028
26508525568,1496004965970004
26508591104,1496004966098003
26508656640,1496004966226038
26508722176,1496004966354049
26508787712,1496004966482003
26508853248,1496004966610174
26508918784,1496004966738094
26508984320,1496004966866004
26524778496,1496004964949561
26524844032,1496004965074569
26524909568,1496004965202575
26524975104,1496004965330583
26525040640,1496004965458590
26525106176,1496004965586503
26525171712,1496004965714556
26525237248,1496004965842541
26525302784,1496004965970504
26525368320,1496004966098539
26525433856,1496004966226515
26525499392,1496004966354583
26525564928,1496004966482607
26525630464,1496004966610504
26525696000,1496004966738622
26525761536,1496004966866504
26541555712,1496004964949934
26541621248,1496004965075107
26541686784,1496004965203087
26541752320,1496004965331011
26541817856,1496004965459004
26541883392,1496004965587004
26541948928,1496004965715005
26542014464,1496004965843003
26542080000,1496004965971005
26542145536,1496004966099003
26542211072,1496004966227042
26542276608,1496004966355003
26542342144,1496004966483003
26542407680,1496004966611003
26542473216,1496004966739102
26542538752,1496004966867003
26558332928,1496004964950207
26558398464,1496004965075573
26558464000,1496004965203505
26558529536,1496004965331504
26558595072,1496004965459602
26558660608,1496004965587701
26558726144,1496004965715511
26558791680,1496004965843503
26558857216,1496004965971504
26558922752,1496004966099504
26558988288,1496004966227584
26559053824,1496004966355615
26559119360,1496004966483503
26559184896,1496004966611559
26559250432,1496004966739504
26559315968,1496004966867503
26575110144,1496004964950489
26575175680,1496004965076009
26575241216,1496004965204030
26575306752,1496004965332010
26575372288,1496004965460005
26575437824,1496004965588003
26575503360,1496004965716035
26575568896,1496004965844016
26575634432,1496004965972004
26575699968,1496004966100088
26575765504,1496004966228006
26575831040,1496004966356004
26575896576,1496004966484031
26575962112,1496004966612104
26576027648,1496004966740048
26576093184,1496004966868003
26591887360,1496004964950811
26591952896,1496004965076504
26592018432,1496004965204637
26592083968,1496004965332521
26592149504,1496004965460544
26592215040,1496004965588504
26592280576,1496004965716614
26592346112,1496004965844534
26592411648,1496004965972659
26592477184,1496004966100608
26592542720,1496004966228558
26592608256,1496004966356512
26592673792,1496004966484523
26592739328,1496004966612684
26592804864,1496004966740623
26592870400,1496004966868503
26608664576,1496004964951089
26608730112,1496004965077079
26608795648,1496004965205021
26608861184,1496004965333100
26608926720,1496004965461137
26608992256,1496004965589032
26609057792,1496004965717034
26609123328,1496004965845016
26609188864,1496004965973020
26609254400,1496004966101003
26609319936,1496004966229017
26609385472,1496004966357004
26609451008,1496004966485003
26609516544,1496004966613003
26609582080,1496004966741101
26609647616,1496004966869003
26625441792,1496004964951466
26625507328,1496004965077504
26625572864,1496004965205555
26625638400,1496004965333575
26625703936,1496004965461580
26625769472,1496004965589627
26625835008,1496004965717564
26625900544,1496004965845543
26625966080,1496004965973522
26626031616,1496004966101531
26626097152,1496004966229561
26626162688,1496004966357503
26626228224,1496004966485504
26626293760,1496004966613503
26626359296,1496004966741603
26626424832,1496004966869503
26642219008,1496004964951813
26642284544,1496004965078009
26642350080,1496004965206009
26642415616,1496004965334025
26642481152,1496004965462004
26642546688,1496004965590021
26642612224,1496004965718018
26642677760,1496004965846031
26642743296,1496004965974070
26642808832,1496004966102075
26642874368,1496004966230064
26642939904,1496004966358130
26643005440,1496004966486032
26643070976,1496004966614004
26643136512,1496004966742004
26643202048,1496004966870003
26658996224,1496004964952175
26659061760,1496004965078508
26659127296,1496004965206511
26659192832,1496004965334509
26659258368,1496004965462503
26659323904,1496004965590640
26659389440,1496004965718587
26659454976,1496004965846527
26659520512,1496004965974504
26659586048,1496004966102509
26659651584,1496004966230513
26659717120,1496004966358504
26659782656,1496004966486504
26659848192,1496004966614602
26659913728,1496004966742505
26659979264,1496004966870503
26675773440,1496004964952501
26675838976,1496004965079004
26675904512,1496004965207005
26675970048,1496004965335071
26676035584,1496004965463018
26676101120,1496004965591076
26676166656,1496004965719051
26676232192,1496004965847004
26676297728,1496004965975004
26676363264,1496004966103104
26676428800,1496004966231105
26676494336,1496004966359003
26676559872,1496004966487030
26676625408,1496004966615135
26676690944,1496004966743005
26676756480,1496004966871003
26692550656,1496004964953281
26692616192,1496004965079518
26692681728,1496004965207613
26692747264,1496004965335563
26692812800,1496004965463505
26692878336,1496004965591503
26692943872,1496004965719518
26693009408,1496004965847527
26693074944,1496004965975504
26693140480,1496004966103517
26693206016,1496004966231504
26693271552,1496004966359504
26693337088,1496004966487574
26693402624,1496004966615657
26693468160,1496004966743590
26693533696,1496004966871503
26709327872,1496004964953303
26709393408,1496004965080063
26709458944,1496004965208050
26709524480,1496004965336123
26709590016,1496004965464029
26709655552,1496004965592048
26709721088,1496004965720273
26709786624,1496004965848003
26709852160,1496004965976016
26709917696,1496004966104004
26709983232,1496004966232005
26710048768,1496004966360013
26710114304,1496004966488091
26710179840,1496004966616193
26710245376,1496004966744180
26710310912,1496004966872003
26726105088,1496004964953311
26726170624,1496004965080511
26726236160,1496004965208511
26726301696,1496004965336582
26726367232,1496004965464504
26726432768,1496004965592645
26726498304,1496004965720504
26726563840,1496004965848617
26726629376,1496004965976504
26726694912,1496004966104504
26726760448,1496004966232650
26726825984,1496004966360608
26726891520,1496004966488582
26726957056,1496004966616504
26727022592,1496004966744503
26727088128,1496004966872503
26742882304,1496004964953316
26742947840,1496004965081005
26743013376,1496004965209047
26743078912,1496004965337005
26743144448,1496004965465004
26743209984,1496004965593055
26743275520,1496004965721041
26743341056,1496004965849007
26743406592,1496004965977065
26743472128,1496004966105011
26743537664,1496004966233010
26743603200,1496004966361053
26743668736,1496004966489035
26743734272,1496004966617090
26743799808,1496004966745005
26743865344,1496004966873003
26759659520,1496004964954633
26759725056,1496004965081570
26759790592,1496004965209509
26759856128,1496004965337613
26759921664,1496004965465591
26759987200,1496004965593503
26760052736,1496004965721503
26760118272,1496004965849518
26760183808,1496004965977529
26760249344,1496004966105503
26760314880,1496004966233552
26760380416,1496004966361503
26760445952,1496004966489532
26760511488,1496004966617593
26760577024,1496004966745504
26760642560,1496004966873503
26776436736,1496004964954646
26776502272,1496004965082004
26776567808,1496004965210116
26776633344,1496004965338077
26776698880,1496004965466056
26776764416,1496004965594147
26776829952,1496004965722011
26776895488,1496004965850004
26776961024,1496004965978167
26777026560,1496004966106008
26777092096,1496004966234080
26777157632,1496004966362004
26777223168,1496004966490103
26777288704,1496004966618072
26777354240,1496004966746174
26777419776,1496004966874003
26793213952,1496004964954653
26793279488,1496004965082589
26793345024,1496004965210608
26793410560,1496004965338530
26793476096,1496004965466546
26793541632,1496004965594604
26793607168,1496004965722503
26793672704,1496004965850624
26793738240,1496004965978554
26793803776,1496004966106503
26793869312,1496004966234505
26793934848,1496004966362527
26794000384,1496004966490508
26794065920,1496004966618681
26794131456,1496004966746651
26794196992,1496004966874503
26809991168,1496004964955002
26810056704,1496004965083036
26810122240,1496004965211004
26810187776,1496004965339115
26810253312,1496004965467106
26810318848,1496004965595156
26810384384,1496004965723060
26810449920,1496004965851009
26810515456,1496004965979092
26810580992,1496004966107003
26810646528,1496004966235005
26810712064,1496004966363006
26810777600,1496004966491062
26810843136,1496004966619004
26810908672,1496004966747172
26810974208,1496004966875003
26826768384,1496004964955505
26826833920,1496004965083508
26826899456,1496004965211509
26826964992,1496004965339615
26827030528,1496004965467567
26827096064,1496004965595504
26827161600,1496004965723530
26827227136,1496004965851681
26827292672,1496004965979561
26827358208,1496004966107542
26827423744,1496004966235547
26827489280,1496004966363547
26827554816,1496004966491609
26827620352,1496004966619503
26827685888,1496004966747503
26827751424,1496004966875504
26843545600,1496004964956001
26843611136,1496004965084109
26843676672,1496004965212006
26843742208,1496004965340006
26843807744,1496004965468099
26843873280,1496004965596117
26843938816,1496004965724005
26844004352,1496004965852127
26844069888,1496004965980004
26844135424,1496004966108081
26844200960,1496004966236007
26844266496,1496004966364005
26844332032,1496004966492004
26844397568,1496004966620005
26844463104,1496004966748004
26844528640,1496004966876004
26860322816,1496004964956506
26860388352,1496004965084607
26860453888,1496004965212516
26860519424,1496004965340632
26860584960,1496004965468580
26860650496,1496004965596504
26860716032,1496004965724504
26860781568,1496004965852713
26860847104,1496004965980634
26860912640,1496004966108567
26860978176,1496004966236509
26861043712,1496004966364519
26861109248,1496004966492516
26861174784,1496004966620640
26861240320,1496004966748665
26861305856,1496004966876503
26877100032,1496004964960444
26877165568,1496004965085004
26877231104,1496004965213005
26877296640,1496004965341024
26877362176,1496004965469062
26877427712,1496004965597161
26877493248,1496004965725033
26877558784,1496004965853224
26877624320,1496004965981002
26877689856,1496004966109089
26877755392,1496004966237029
26877820928,1496004966365091
26877886464,1496004966493049
26877952000,1496004966621133
26878017536,1496004966749228
26878083072,1496004966877003
26893877248,1496004964960942
26893942784,1496004965085522
26894008320,1496004965213591
26894073856,1496004965341514
26894139392,1496004965469589
26894204928,1496004965597554
26894270464,1496004965725588
26894336000,1496004965853774
26894401536,1496004965981504
26894467072,1496004966109524
26894532608,1496004966237620
26894598144,1496004966365546
26894663680,1496004966493610
26894729216,1496004966621684
26894794752,1496004966749631
26894860288,1496004966877503
26910654464,1496004964961078
26910720000,1496004965086004
26910785536,1496004965214004
26910851072,1496004965342005
26910916608,1496004965470004
26910982144,1496004965598003
26911047680,1496004965726030
26911113216,1496004965854071
26911178752,1496004965982076
26911244288,1496004966110080
26911309824,1496004966238005
26911375360,1496004966366101
26911440896,1496004966494003
26911506432,1496004966622145
26911571968,1496004966750003
26911637504,1496004966878003
26927431680,1496004964961208
26927497216,1496004965086509
26927562752,1496004965214508
26927628288,1496004965342581
26927693824,1496004965470581
26927759360,1496004965598699
26927824896,1496004965726544
26927890432,1496004965854605
26927955968,1496004965982503
26928021504,1496004966110582
26928087040,1496004966238504
26928152576,1496004966366591
26928218112,1496004966494572
26928283648,1496004966622504
26928349184,1496004966750504
26928414720,1496004966878503
26944208896,1496004964961243
26944274432,1496004965087004
26944339968,1496004965215079
26944405504,1496004965343004
26944471040,1496004965471010
26944536576,1496004965599010
26944602112,1496004965727135
26944667648,1496004965855209
26944733184,1496004965983089
26944798720,1496004966111048
26944864256,1496004966239053
26944929792,1496004966367014
26944995328,1496004966495109
26945060864,1496004966623053
26945126400,1496004966751009
26945191936,1496004966879011
26960986112,1496004964961254
26961051648,1496004965087562
26961117184,1496004965215615
26961182720,1496004965343510
26961248256,1496004965471550
26961313792,1496004965599541
26961379328,1496004965727530
26961444864,1496004965855503
26961510400,1496004965983504
26961575936,1496004966111556
26961641472,1496004966239567
26961707008,1496004966367504
26961772544,1496004966495504
26961838080,1496004966623635
26961903616,1496004966751593
26961969152,1496004966879503
26977763328,1496004964961260
26977828864,1496004965088004
26977894400,1496004965216005
26977959936,1496004965344038
26978025472,1496004965472004
26978091008,1496004965600005
26978156544,1496004965728100
26978222080,1496004965856003
26978287616,1496004965984005
26978353152,1496004966112004
26978418688,1496004966240014
26978484224,1496004966368084
26978549760,1496004966496089
26978615296,1496004966624052
