24775,1
24863,1
24900,1
24913,1
25050,1
25063,1
25100,2
25112,1
25125,1
25150,1
25163,1
25212,1
25250,3
25262,1
25288,2
25300,2
25338,1
25362,1
25363,1
25387,1
25388,2
25400,1
25437,1
25438,1
25462,1
25475,1
25487,1
25500,2
25513,1
25550,1
25563,2
25575,1
25600,1
25612,1
25613,2
25625,1
25700,1
25712,3
25775,2
25787,1
25800,2
25812,2
25825,1
25850,1
25863,1
25900,1
25912,1
25925,2
25937,1
25938,1
25963,1
25975,1
26000,3
26025,1
26037,2
26038,1
26075,1
26088,1
26100,1
26113,1
26138,1
26162,1
26175,1
26200,1
26212,1
26225,1
26250,1
26313,1
26338,2
26350,1
26362,1
26375,1
26387,1
26388,1
26412,1
26413,2
26437,2
26450,1
26462,1
26463,1
26487,2
26488,1
26500,1
26612,1
26637,1
26650,1
26663,1
26675,2
26687,1
26700,1
26737,2
26738,2
26750,1
26800,2
26813,1
26825,2
26838,2
26850,1
26875,1
26888,1
26912,1
26913,1
26925,1
27025,3
27038,1
27275,1
27300,1
27338,1
27363,1
27375,1
28212,1
28263,1
28575,1
29225,1
58925,1
