25100,1
25150,1
25212,1
25225,2
25262,1
25275,1
25288,1
25300,2
25312,1
25313,1
25325,4
25337,2
25338,4
25350,2
25362,1
25363,2
25375,5
25387,4
25388,5
25400,2
25412,8
25413,3
25425,8
25437,3
25438,4
25450,7
25462,4
25463,5
25475,16
25487,8
25488,8
25500,10
25512,5
25513,9
25525,13
25537,11
25538,2
25550,13
25562,7
25563,10
25575,18
25587,7
25588,10
25600,23
25612,10
25613,8
25625,15
25637,9
25638,5
25650,19
25662,11
25663,17
25675,16
25687,13
25688,18
25700,20
25712,9
25713,4
25725,23
25737,10
25738,10
25750,18
25762,8
25763,11
25775,17
25787,14
25788,14
25800,23
25812,14
25813,19
25825,18
25837,16
25838,20
25850,24
25862,19
25863,14
25875,27
25887,14
25888,13
25900,17
25912,13
25913,12
25925,27
25937,13
25938,11
25950,27
25962,11
25963,13
25975,21
25987,18
25988,17
26000,25
26012,23
26013,17
26025,22
26037,12
26038,9
26050,31
26062,14
26063,15
26075,27
26087,16
26088,15
26100,22
26112,16
26113,20
26125,31
26137,14
26138,12
26150,24
26162,12
26163,18
26175,25
26187,11
26188,13
26200,33
26212,13
26213,15
26225,19
26237,14
26238,14
26250,23
26262,10
26263,12
26275,34
26287,16
26288,13
26300,28
26312,21
26313,12
26325,20
26337,15
26338,9
26350,27
26362,21
26363,21
26375,22
26387,10
26388,15
26400,26
26412,17
26413,15
26425,31
26437,8
26438,17
26450,26
26462,18
26463,19
26475,41
26487,13
26488,13
26500,32
26512,12
26513,12
26525,34
26537,16
26538,12
26550,29
26562,14
26563,12
26575,40
26587,17
26588,11
26600,33
26612,9
26613,14
26625,40
26637,14
26638,15
26650,26
26662,13
26663,11
26675,26
26687,11
26688,19
26700,26
26712,11
26713,9
26725,24
26737,11
26738,11
26750,18
26762,11
26763,8
26775,18
26787,14
26788,15
26800,30
26812,10
26813,8
26825,25
26837,12
26838,9
26850,24
26862,11
26863,8
26875,29
26887,21
26888,18
26900,33
26912,14
26913,12
26925,32
26937,18
26938,21
26950,17
26962,13
26963,12
26975,33
26987,22
26988,18
27000,29
27012,15
27013,14
27025,28
27037,10
27038,12
27050,36
27062,13
27063,18
27075,21
27087,15
27088,8
27100,20
27112,19
27113,16
27125,26
27137,13
27138,11
27150,29
27162,14
27163,12
27175,17
27187,17
27188,14
27200,21
27212,14
27213,17
27225,33
27237,21
27238,19
27250,25
27262,7
27263,12
27275,29
27287,13
27288,14
27300,24
27312,16
27313,20
27325,33
27337,11
27338,13
27350,28
27362,20
27363,14
27375,29
27387,12
27388,12
27400,31
27412,13
27413,16
27425,25
27437,13
27438,14
27450,27
27462,7
27463,10
27475,24
27487,12
27488,7
27500,18
27512,10
27513,10
27525,23
27537,16
27538,9
27550,17
27562,4
27563,15
27575,23
27587,11
27588,5
27600,12
27612,6
27613,3
27625,12
27637,4
27638,10
27650,9
27662,4
27663,4
27675,7
27687,9
27688,3
27700,8
27712,4
27713,3
27725,6
27737,3
27738,5
27750,5
27762,2
27763,3
27775,2
27787,5
27788,2
27800,4
27812,5
27813,1
27825,7
27837,1
27838,5
27850,1
27862,2
27875,4
27887,1
27888,2
27900,4
27912,2
27913,3
27925,3
27937,1
27938,2
27950,2
27962,2
27963,1
27975,2
27987,1
27988,2
28000,4
28012,2
28013,1
28025,1
28050,1
28075,1
28088,2
28112,1
28113,1
28125,2
28150,2
28162,1
28175,1
28187,1
28188,1
28212,2
28237,1
28250,1
28312,1
28338,1
28350,1
28375,2
28388,1
28425,2
28438,1
28462,1
28463,1
28500,1
28525,1
28563,1
28587,1
28650,1
28687,2
28700,1
28725,1
28737,1
28750,1
28762,2
28763,1
28788,1
28887,1
28888,2
28912,1
28925,1
28950,1
28987,1
29013,1
29037,1
29063,1
29075,1
29125,2
29137,1
29162,1
29175,1
29187,1
29200,1
29250,1
29313,1
29325,1
29338,1
29388,2
29463,2
29512,1
29538,1
29638,1
29650,1
29675,2
29713,1
29787,1
29887,1
29912,1
29950,1
30150,1
30463,1
30600,1
30662,1
31013,1
31038,2
31712,1
32063,1
32550,1
33312,1
35462,1
38375,1
39787,1
40775,1
52913,1
55125,1
84300,1
142425,1
267938,1
