59250,1
59275,1
59300,1
59375,1
59387,1
59388,1
59450,1
59512,1
59537,1
59600,1
59612,1
59613,1
59663,1
59712,1
59725,2
59750,1
59787,1
59800,1
59812,1
59838,1
59862,1
59875,1
59913,1
59925,4
59987,2
60000,1
60013,1
60037,2
60050,1
60075,3
60087,1
60100,1
60112,1
60125,2
60138,3
60150,5
60175,2
60188,1
60213,2
60225,1
60237,1
60238,1
60250,3
60262,4
60275,1
60287,1
60288,1
60325,1
60337,1
60350,4
60363,1
60375,1
60387,2
60400,3
60412,1
60413,2
60425,2
60437,1
60450,5
60462,2
60463,2
60475,1
60488,3
60512,2
60513,2
60525,1
60538,3
60550,2
60562,1
60575,3
60587,4
60588,2
60600,4
60612,2
60613,1
60625,3
60638,1
60650,4
60662,2
60663,3
60675,1
60687,1
60700,1
60712,3
60713,3
60725,4
60738,1
60750,4
60762,1
60763,2
60788,3
60800,1
60812,1
60813,4
60825,3
60837,5
60838,1
60850,4
60862,4
60875,3
60887,3
60900,3
60912,2
60913,2
60925,3
60937,4
60938,2
60950,4
60963,2
60975,2
60987,6
60988,4
61000,3
61012,2
61013,3
61025,3
61037,3
61038,3
61050,4
61062,5
61063,4
61075,4
61087,3
61100,5
61112,1
61113,5
61125,5
61138,4
61150,1
61162,5
61163,1
61175,4
61187,2
61188,1
61200,3
61212,4
61213,4
61225,4
61237,4
61238,4
61250,4
61262,1
61263,3
61275,3
61287,1
61288,2
61300,4
61312,1
61313,4
61325,4
61337,5
61338,2
61350,5
61362,4
61363,4
61375,6
61387,4
61388,3
61400,6
61412,6
61413,2
61425,5
61437,1
61438,1
61450,2
61462,3
61463,4
61475,2
61487,3
61488,3
61500,8
61512,5
61513,2
61525,2
61537,5
61538,8
61550,6
61562,2
61563,2
61575,3
61587,4
61588,5
61600,3
61613,1
61625,7
61638,3
61650,8
61662,8
61663,5
61675,2
61687,6
61688,3
61700,10
61713,2
61725,4
61737,5
61738,3
61750,5
61762,1
61763,7
61775,7
61787,2
61788,4
61800,8
61812,1
61813,2
61825,1
61837,3
61838,6
61850,5
61862,9
61863,4
61875,13
61887,3
61888,2
61900,3
61912,2
61925,2
61937,4
61938,3
61950,7
61962,4
61963,3
61975,10
61987,10
61988,2
62000,2
62012,2
62013,4
62025,7
62037,3
62038,3
62050,8
62062,4
62063,1
62075,5
62087,5
62088,1
62100,8
62112,3
62113,1
62125,10
62137,2
62138,2
62150,5
62162,8
62163,1
62175,4
62187,4
62188,6
62200,6
62212,3
62213,2
62225,8
62237,2
62238,4
62250,10
62262,4
62263,3
62275,8
62288,4
62300,7
62312,5
62313,4
62325,5
62337,3
62338,2
62350,12
62362,1
62363,6
62375,3
62387,3
62388,5
62400,4
62412,4
62413,1
62425,3
62437,3
62438,4
62450,6
62462,5
62463,1
62475,10
62487,4
62488,3
62500,7
62512,3
62513,5
62525,6
62537,4
62538,2
62550,5
62562,6
62563,4
62575,1
62587,5
62588,1
62600,1
62612,1
62613,4
62625,11
62637,1
62638,6
62650,5
62662,3
62663,4
62675,13
62687,4
62688,2
62700,2
62712,3
62713,4
62725,3
62737,2
62738,5
62750,6
62762,2
62775,4
62787,5
62788,3
62800,5
62812,3
62813,2
62825,5
62837,2
62850,6
62862,2
62863,3
62875,12
62887,1
62888,4
62900,13
62912,3
62913,2
62925,6
62937,1
62938,2
62950,5
62962,4
62963,1
62975,5
62987,2
62988,3
63000,3
63012,1
63013,5
63025,4
63037,2
63038,1
63050,7
63062,3
63063,4
63075,2
63087,5
63088,2
63100,4
63112,2
63113,2
63125,3
63137,4
63150,5
63162,5
63163,2
63175,2
63187,1
63200,2
63212,3
63213,3
63237,2
63238,3
63250,4
63263,1
63275,1
63287,2
63288,1
63300,4
63312,4
63325,3
63337,1
63338,3
63350,6
63362,3
63363,1
63375,4
63387,2
63400,1
63412,1
63413,4
63425,2
63437,1
63438,3
63450,1
63462,1
63463,1
63475,1
63488,2
63500,4
63513,4
63525,2
63538,2
63550,7
63563,1
63575,1
63587,2
63588,1
63600,3
63625,1
63650,1
63662,3
63663,1
63675,1
63688,1
63700,2
63712,2
63713,3
63725,2
63737,1
63762,1
63763,1
63775,3
63787,3
63800,2
63825,2
63838,2
63875,1
63888,1
63900,1
63913,2
63938,1
63975,3
64000,1
64013,1
64025,3
64037,1
64038,1
64050,2
64062,3
64063,1
64087,1
64100,1
64113,1
64125,1
64150,2
64162,3
64187,1
64212,1
64238,1
64250,2
64262,1
64263,1
64300,1
64325,1
64337,1
64362,1
64387,1
64425,1
64463,1
64512,1
64513,1
64525,1
64563,1
64587,1
64638,1
64687,1
64812,1
65013,1
65100,1
65200,1
65237,1
65438,1
66963,1
68388,1
