73650,1
73988,2
74050,1
74063,1
74088,1
74113,1
74137,1
74175,1
74188,1
74237,1
74250,1
74312,1
74325,1
74337,1
74338,2
74387,1
74388,1
74400,2
74425,1
74437,1
74475,1
74500,1
74512,1
74537,1
74538,1
74550,1
74562,1
74575,1
74588,2
74600,2
74625,1
74638,1
74650,1
74675,1
74688,1
74713,1
74725,2
74737,1
74763,1
74788,1
74825,1
74838,1
74862,1
74863,1
74875,1
74900,3
74937,1
74950,3
74962,1
74963,1
74975,2
75000,3
75037,2
75063,1
75100,2
75125,1
75138,4
75175,2
75187,1
75212,1
75213,1
75225,1
75237,4
75250,3
75263,1
75275,2
75288,1
75300,1
75325,5
75337,2
75338,2
75362,1
75363,1
75375,2
75388,1
75400,3
75412,3
75413,2
75425,2
75437,1
75438,1
75450,4
75462,2
75463,1
75475,1
75500,1
75512,2
75513,1
75525,4
75550,5
75562,4
75563,1
75575,3
75587,1
75600,4
75612,4
75613,2
75625,2
75637,1
75638,3
75650,2
75662,3
75675,2
75687,2
75688,3
75700,2
75712,2
75713,1
75725,4
75737,1
75738,2
75750,4
75762,4
75763,3
75775,3
75787,2
75800,3
75812,2
75825,2
75837,1
75838,3
75850,2
75862,1
75875,6
75887,2
75888,2
75900,2
75912,4
75913,4
75925,7
75938,3
75950,4
75962,2
75963,3
75975,2
75988,1
76000,6
76013,2
76025,5
76037,3
76038,3
76050,3
76063,2
76075,7
76087,2
76088,3
76100,6
76112,2
76113,2
76125,6
76137,1
76138,1
76150,4
76162,2
76163,3
76175,2
76187,1
76188,2
76200,4
76212,5
76213,2
76225,5
76237,5
76238,4
76250,4
76262,3
76263,4
76275,5
76287,3
76288,3
76300,10
76325,4
76337,3
76338,5
76350,2
76362,3
76363,2
76375,3
76387,1
76388,4
76400,6
76412,2
76413,6
76425,9
76437,8
76438,2
76450,4
76462,3
76463,4
76475,9
76487,4
76488,5
76500,5
76512,7
76513,5
76525,4
76537,5
76538,1
76550,2
76562,3
76563,1
76575,5
76587,2
76588,3
76600,8
76612,5
76613,4
76625,9
76637,1
76638,7
76650,4
76662,2
76663,5
76675,6
76687,1
76688,1
76700,5
76712,2
76713,2
76725,5
76737,2
76738,3
76750,9
76762,2
76763,7
76775,5
76787,3
76788,4
76800,4
76812,3
76813,2
76825,12
76837,2
76838,4
76850,5
76862,3
76863,3
76875,6
76887,4
76888,5
76900,8
76912,3
76913,3
76925,4
76937,1
76938,2
76950,12
76962,4
76963,4
76975,4
76987,1
76988,4
77000,4
77012,4
77013,1
77025,6
77037,2
77038,3
77050,5
77062,3
77063,3
77075,12
77087,3
77088,3
77100,3
77112,2
77113,2
77125,2
77137,4
77138,3
77150,7
77162,2
77163,4
77175,3
77187,3
77188,3
77200,12
77212,4
77213,6
77225,5
77238,1
77250,9
77262,2
77263,4
77275,5
77287,3
77288,1
77300,5
77312,3
77313,2
77325,9
77337,3
77338,3
77350,3
77362,3
77363,1
77375,7
77387,3
77388,1
77400,4
77412,5
77413,1
77425,5
77437,3
77438,1
77450,5
77462,2
77463,2
77475,6
77487,3
77500,1
77512,1
77513,5
77525,7
77537,5
77538,2
77550,3
77562,6
77563,3
77575,3
77587,2
77588,3
77600,5
77612,1
77613,2
77625,5
77638,4
77650,3
77662,2
77663,4
77675,7
77687,5
77700,4
77712,3
77713,3
77725,7
77737,1
77738,3
77750,8
77762,1
77763,3
77775,4
77787,2
77788,3
77800,3
77812,2
77813,5
77825,3
77837,5
77838,4
77850,5
77862,1
77863,2
77875,3
77887,4
77888,2
77900,4
77912,6
77913,2
77925,7
77938,4
77950,5
77962,3
77963,3
77975,4
77987,3
78000,8
78012,2
78025,5
78037,2
78038,6
78050,2
78062,3
78063,3
78075,3
78087,3
78088,3
78100,4
78112,1
78113,2
78125,5
78137,2
78138,3
78150,2
78162,8
78175,3
78187,1
78188,2
78200,9
78212,1
78213,4
78225,6
78250,3
78262,1
78275,2
78287,1
78288,2
78300,2
78312,1
78313,2
78325,6
78337,1
78350,3
78362,1
78363,3
78375,6
78387,2
78388,1
78400,2
78412,1
78413,1
78425,2
78450,2
78462,2
78475,3
78500,7
78513,2
78525,1
78538,1
78550,3
78562,2
78563,1
78575,4
78588,2
78600,1
78612,3
78613,1
78625,3
78637,1
78650,2
78662,2
78687,1
78688,2
78700,2
78713,4
78725,2
78737,3
78750,5
78762,2
78775,3
78787,1
78788,2
78813,1
78850,2
78862,2
78863,1
78875,2
78888,2
78937,2
78950,2
78962,2
78963,2
78988,1
79000,1
79012,1
79037,1
79038,2
79050,1
79062,1
79075,3
79112,2
79137,1
79150,2
79175,1
79187,1
79200,1
79212,1
79225,1
79238,1
79263,1
79275,4
79288,2
79312,1
79313,2
79400,2
79413,1
79438,1
79450,1
79475,2
79487,1
79525,1
79650,2
79688,1
79750,2
79800,1
79850,2
79963,1
80000,1
80025,2
80050,1
80062,1
80375,1
80412,1
80550,1
80750,1
80825,1
90337,1
