138700,1
139300,1
139362,1
139437,1
139513,1
139525,1
139613,1
139637,1
139662,1
139675,1
139813,1
139875,1
139888,1
139900,1
139962,1
139975,1
140000,1
140062,1
140087,1
140125,1
140188,1
140262,2
140275,2
140300,2
140350,1
140375,3
140387,1
140388,1
140400,1
140413,1
140450,1
140475,1
140487,1
140513,1
140525,1
140550,1
140588,1
140613,1
140663,2
140675,1
140687,1
140700,1
140712,2
140725,1
140737,3
140750,2
140762,1
140788,2
140800,3
140812,1
140825,3
140838,1
140850,1
140862,1
140863,1
140875,1
140900,1
140912,1
140913,1
140925,1
140950,1
140963,2
140975,1
140987,1
141000,4
141013,1
141025,1
141037,4
141038,2
141050,1
141075,3
141087,1
141088,1
141100,1
141112,1
141113,3
141125,3
141137,1
141150,1
141163,1
141175,3
141200,1
141212,1
141225,1
141237,2
141238,1
141263,2
141275,1
141300,2
141312,1
141313,2
141325,3
141337,1
141338,1
141350,1
141362,1
141363,2
141375,1
141387,1
141388,1
141400,2
141412,2
141413,1
141425,1
141438,1
141463,1
141475,2
141500,1
141512,3
141513,2
141525,2
141537,5
141550,3
141562,1
141563,2
141575,4
141587,3
141588,1
141600,1
141612,1
141625,2
141637,2
141638,3
141650,1
141662,1
141663,1
141675,3
141687,1
141688,1
141700,1
141712,3
141713,3
141725,5
141737,1
141750,9
141763,1
141775,4
141788,3
141800,6
141812,2
141825,4
141837,3
141838,1
141850,1
141875,2
141887,4
141888,1
141900,2
141925,4
141938,2
141950,4
141962,1
141963,2
141975,3
141987,2
141988,1
142000,5
142012,1
142013,1
142025,3
142037,1
142038,1
142050,1
142063,1
142075,3
142087,3
142088,2
142100,1
142112,1
142113,1
142125,1
142137,1
142138,1
142150,10
142162,1
142175,1
142188,1
142200,3
142212,1
142213,6
142225,1
142237,1
142250,1
142262,2
142263,1
142275,6
142287,3
142288,1
142300,2
142312,2
142325,2
142337,2
142350,2
142362,1
142363,3
142375,2
142387,2
142388,3
142400,5
142412,4
142413,3
142425,3
142437,2
142450,6
142462,1
142475,8
142487,4
142488,3
142500,7
142512,1
142513,2
142525,3
142537,1
142538,2
142550,4
142562,6
142563,5
142575,3
142587,1
142588,1
142600,5
142612,1
142613,2
142625,5
142637,1
142638,2
142650,3
142662,2
142663,2
142675,7
142688,2
142700,4
142712,1
142713,5
142725,2
142737,3
142750,3
142762,4
142763,2
142775,5
142787,2
142788,3
142800,6
142812,1
142825,3
142837,1
142838,1
142850,5
142862,3
142863,4
142875,2
142887,4
142888,2
142900,5
142912,2
142913,2
142925,4
142937,7
142938,2
142950,2
142962,2
142963,2
142975,1
142987,1
142988,5
143000,4
143012,1
143013,2
143025,4
143037,1
143038,2
143050,5
143062,3
143087,1
143088,3
143100,3
143112,6
143113,5
143125,4
143138,1
143150,4
143162,3
143163,1
143175,3
143187,2
143188,5
143200,6
143212,4
143213,5
143225,5
143238,2
143250,1
143262,1
143263,2
143275,4
143287,1
143288,6
143300,7
143313,1
143325,5
143337,1
143338,1
143350,3
143362,1
143363,1
143375,2
143387,2
143388,1
143400,6
143412,2
143413,3
143425,5
143437,1
143438,1
143450,7
143462,2
143463,3
143475,4
143487,3
143488,1
143500,3
143512,2
143513,1
143525,5
143538,1
143550,4
143563,2
143575,7
143588,1
143600,4
143612,4
143613,2
143625,6
143637,5
143638,1
143650,2
143662,3
143663,3
143675,5
143687,4
143688,2
143700,5
143712,2
143713,4
143725,4
143737,3
143738,3
143750,2
143762,2
143763,1
143775,3
143787,3
143788,1
143800,3
143812,4
143813,2
143825,6
143837,1
143838,2
143850,3
143862,2
143863,3
143875,8
143887,2
143900,3
143912,2
143913,4
143925,6
143937,4
143950,2
143962,3
143988,1
144000,5
144025,2
144037,3
144038,1
144050,4
144062,3
144063,4
144075,1
144088,3
144100,4
144113,2
144125,2
144137,2
144138,3
144150,2
144162,4
144163,1
144175,1
144188,3
144200,2
144212,3
144213,1
144225,1
144237,3
144250,3
144262,2
144263,2
144275,3
144288,2
144300,6
144312,1
144313,2
144325,4
144338,1
144350,5
144362,1
144363,3
144375,2
144387,3
144388,2
144400,2
144412,3
144413,2
144425,3
144437,2
144438,2
144450,2
144462,1
144463,1
144475,3
144488,1
144512,1
144513,2
144525,4
144537,2
144538,3
144550,6
144562,3
144575,2
144587,4
144588,1
144600,3
144612,3
144613,1
144625,4
144637,1
144638,2
144650,3
144663,2
144675,3
144687,1
144688,2
144700,5
144712,1
144713,3
144725,1
144737,2
144738,2
144750,2
144763,1
144775,3
144787,4
144788,3
144800,3
144812,1
144825,1
144850,2
144862,2
144875,3
144887,1
144888,1
144900,1
144912,1
144913,3
144925,4
144937,2
144938,1
144962,2
144975,4
144987,2
145000,3
145012,1
145013,1
145025,6
145037,1
145050,4
145062,1
145063,1
145075,3
145100,2
145112,2
145113,2
145125,1
145137,1
145138,1
145150,5
145162,1
145163,1
145175,3
145200,1
145212,3
145213,1
145225,2
145237,3
145238,2
145250,1
145262,3
145275,1
145288,2
145300,2
145313,1
145325,1
145338,2
145350,3
145362,1
145375,2
145388,1
145413,1
145425,1
145438,1
145450,4
145462,1
145463,1
145475,3
145487,2
145500,2
145513,2
145525,1
145537,1
145550,2
145563,1
145575,1
145587,1
145600,2
145613,2
145625,1
145650,3
145663,1
145675,2
145688,1
145700,2
145712,2
145725,1
145750,3
145775,1
145787,1
145800,2
145812,1
145813,2
145825,1
145850,4
145863,3
145875,1
145887,1
145900,1
145912,3
145913,1
145925,1
145950,2
145962,2
146000,1
146013,2
146025,1
146037,1
146038,1
146062,1
146063,2
146075,2
146087,2
146100,3
146112,1
146113,1
146125,1
146137,1
146138,2
146150,2
146162,1
146175,2
146187,2
146188,1
146200,1
146212,2
146237,1
146250,1
146288,1
146300,1
146313,1
146337,2
146350,2
146362,2
146363,1
146375,1
146388,2
146400,1
146413,1
146425,1
146463,1
146475,1
146488,1
146500,1
146512,1
146513,1
146525,4
146538,2
146550,1
146613,1
146650,2
146662,1
146675,1
146688,1
146713,2
146725,1
146738,1
146762,1
146800,3
146813,1
146825,1
